hexid,url,name,author,platform,arch,language,difficulty,has_unique_flag,flag,no_flag_reason,verifier_recovered,verifier_safety,verifier_interface,verifier_self_test_pass,obfuscation_classes,antidebug_methods,packers,controlflow_methods,antidisasm_methods,crypto_methods,encryption_methods,label_confidence
5ab77f6033c5d40ad448c867,https://crackmes.one/crackme/5ab77f6033c5d40ad448c867,qpatchmi_no2 by qhqcrker,crackmes.de,Windows,x86,Assembler,1.0,False,,patch_or_enable_me,,,,,Anti-debugging,IsDebuggerPresent,,,,,,high
68166cfcc41dcbc0bab336fe,https://crackmes.one/crackme/68166cfcc41dcbc0bab336fe,VM and OBF and Anti-Debug(primitive),ultrazvukoff,Windows,x86-64,C/C++,3.0,True,supersecret1337,n_a,,,,,Anti-debugging; Anti-tamper / integrity; Code virtualization / VM; Control-flow obfuscation; String / data encryption,,,,,,,high
68698837aadb6eeafb399017,https://crackmes.one/crackme/68698837aadb6eeafb399017,argc,toasterbirb,Unix/linux etc.,x86-64,C/C++,1.4545454545454546,False,,any_input_matches_pattern,,,,,,,,,,,,high
5ab77f6333c5d40ad448ca6a,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca6a,crackme_1 by duelist,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,simple.crackme.4.newbies.by.duelist,n_a,,,,,String / data encryption,,,,,,XOR,high
61c8deff33c5d413767ca0ea,https://crackmes.one/crackme/61c8deff33c5d413767ca0ea,TryCrackMe,MrEmpy,Unix/linux etc.,x86-64,C/C++,1.7222222222222223,True,34407373373234353336,n_a,,,,,,,,,,,,high
5ab77f6133c5d40ad448c8ee,https://crackmes.one/crackme/5ab77f6133c5d40ad448c8ee,cyphernode_1 by vl4kn0,crackmes.de,Windows,x86,C/C++,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
680cffd48f555589f3530fac,https://crackmes.one/crackme/680cffd48f555589f3530fac,My First Rust Crackme,hFireWoxlf,Unix/linux etc.,x86-64,Unspecified/other,1.6666666666666667,True,X7J4P-9D5K2-RQ8M0-3VZ1L-6F0C4,n_a,,,,,String / data encryption,,,,,,XOR,high
5ab77f5a33c5d40ad448c553,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c553,tarux_keygenme2 by tarux,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,False,,keygen_algorithmic,full,safe,name+serial,False,Packer,,tElock,,,,,high
5e2e79f933c5d43b8718c5d0,https://crackmes.one/crackme/5e2e79f933c5d43b8718c5d0,Shah of Iran,rish0n,Windows,x86,.NET,4.0,True,ecb252044b5ea0f679ee78ec1a12904739e2904d,n_a,,,,,Custom / generic obfuscation,,,,,,,high
5f78ae7533c5d4357b3b03b8,https://crackmes.one/crackme/5f78ae7533c5d4357b3b03b8,WarGames,YugnatD,Unix/linux etc.,x86-64,C/C++,2.8,True,dont play,n_a,full,quarantined_unsupported,name+serial,False,,,,,,,,high
5ab77f5433c5d40ad448c1cd,https://crackmes.one/crackme/5ab77f5433c5d40ad448c1cd,end_of_the_world by ultrasound,crackmes.de,Windows,x86,C/C++,5.0,True,cwindowssystemkerneldll,n_a,,,,,,,,,,,,high
5ab77f5733c5d40ad448c30e,https://crackmes.one/crackme/5ab77f5733c5d40ad448c30e,crackme04 by attilhaz,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ed7c63233c5d449d91ae6f6,https://crackmes.one/crackme/5ed7c63233c5d449d91ae6f6,Medium Crackme,Rreis019,Windows,x86,.NET,2.0,False,,multiple_valid_answers,,,,,,,,,,,,high
5ab77f6433c5d40ad448cab8,https://crackmes.one/crackme/5ab77f6433c5d40ad448cab8,crackme_5_by_rewolf by rewolf,crackmes.de,Windows,x86,Assembler,5.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-disassembly; Crypto / hash algorithm; String / data encryption,,,,Junk / garbage bytes,MD5,XOR,high
5ab77f6433c5d40ad448cb02,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb02,no_message_alarm_you by losespeed,crackmes.de,Windows 2000/XP only,x86,C/C++,1.5,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f5833c5d40ad448c411,https://crackmes.one/crackme/5ab77f5833c5d40ad448c411,facets by monads,crackmes.de,Unix/linux etc.,x86,C/C++,1.0,True,7,n_a,,,,,Self-modifying / runtime decrypt,,,,,,,high
66a11e4c90c4c2830c820ea4,https://crackmes.one/crackme/66a11e4c90c4c2830c820ea4,CJ Crackme by Alon Alush,Tut,Windows,x86-64,C/C++,1.8461538461538463,True,CJfromgrovestreet,n_a,,,,,,,,,,,,high
64764cee33c5d439389134f2,https://crackmes.one/crackme/64764cee33c5d439389134f2,timotei crackme#7,timotei_,Windows,x86,Assembler,3.2,True,tI,n_a,,,,,Self-modifying / runtime decrypt; String / data encryption,,,,,,XOR,high
5ab77f5833c5d40ad448c3bc,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3bc,encrypted_v._2_find_the_right_word_to_pass by servitute,crackmes.de,Windows,x86,C/C++,2.0,True,tschichold,n_a,,,,,,,,,,,,high
5ec0207b33c5d449d91ae508,https://crackmes.one/crackme/5ec0207b33c5d449d91ae508,Easy - Medium (My first СrackMe),Dreammm,Windows,x86,C/C++,1.5,True,2389625,n_a,,,,,,,,,,,,high
5ebd0b7933c5d449d91ae4c5,https://crackmes.one/crackme/5ebd0b7933c5d449d91ae4c5,Crackmeh | x86,justSkyler,Windows,x86,C/C++,2.0,True,528,n_a,,,,,,,,,,,,high
65727e2035240bf986f0ff19,https://crackmes.one/crackme/65727e2035240bf986f0ff19,Weird,exzettabyte,Unix/linux etc.,x86-64,C/C++,1.8,True,flag{9aec9b0277379453e49889427efe7e7b},n_a,,,,,Packer,,UPX,,,,,high
5ab77f6633c5d40ad448cc17,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc17,crackme_5 by zephyrous,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5e33c5d40ad448c785,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c785,bor0s_riddle_me_crackme by bor0,crackmes.de,Windows,x86,Assembler,4.0,False,,not_a_secret_challenge,,,,,,,,,,,,high
5edf946033c5d449d91ae78e,https://crackmes.one/crackme/5edf946033c5d449d91ae78e,Littered,Pelusteach,Windows,x86,C/C++,4.0,True,detacsufhurB,n_a,,,,,Anti-disassembly,,,,Junk / garbage bytes,,,high
5ab77f6133c5d40ad448c903,https://crackmes.one/crackme/5ab77f6133c5d40ad448c903,txc_keygenmev2 by maccrack_2k2,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5ab77f6033c5d40ad448c846,https://crackmes.one/crackme/5ab77f6033c5d40ad448c846,crackme_2_by_witeg by witeg,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,none,safe,name+serial,False,Crypto / hash algorithm; String / data encryption,,,,,TEA / XTEA,TEA / XTEA; XOR,high
61d6402033c5d413767ca325,https://crackmes.one/crackme/61d6402033c5d413767ca325,Cookie's Byte Playground,Blepperton,Windows,x86-64,C/C++,2.1666666666666665,True,DQN34KK6717O8799RQ61,n_a,full,safe,name+serial,True,,,,,,,,high
5ab77f5d33c5d40ad448c6a2,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6a2,re_venge by crudd,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f5733c5d40ad448c376,https://crackmes.one/crackme/5ab77f5733c5d40ad448c376,newhitmans_keygenme5 by newhitman,crackmes.de,Windows,x86,Borland Delphi,1.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5433c5d40ad448c1aa,https://crackmes.one/crackme/5ab77f5433c5d40ad448c1aa,rif_crackme_5 by korbut,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5633c5d40ad448c2d3,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2d3,madeinqcs_crackme by madeinqc,crackmes.de,Windows,x86,Assembler,2.0,True,/MADEINQCMENU,n_a,,,,,Control-flow obfuscation,,,Return-address / stack-based,,,,high
6a2ec0e739dd6183d62b9cee,https://crackmes.one/crackme/6a2ec0e739dd6183d62b9cee,Medium keygen me,deo,Windows,x86-64,C/C++,4.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f6233c5d40ad448c9c8,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9c8,keygenme3 by n1ghtm4r3,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
66a3df9e90c4c2830c8210fa,https://crackmes.one/crackme/66a3df9e90c4c2830c8210fa,Virtualization (20 kb crackme),DosX,Windows,x86,C/C++,4.5,True,fB61lP,n_a,,,,,Anti-debugging; Control-flow obfuscation; Packer,IsDebuggerPresent,,,,,,high
63328b4f33c5d4425e2cd59c,https://crackmes.one/crackme/63328b4f33c5d4425e2cd59c,convoluted_crackme,very_n00by,Windows,x86-64,C/C++,1.75,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5b33c5d40ad448c5de,https://crackmes.one/crackme/5ab77f5b33c5d40ad448c5de,crackme_level2_fnew by idq000,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Packer,,tElock,,,,,high
6943c5440992a052ab22240f,https://crackmes.one/crackme/6943c5440992a052ab22240f,Password(Very Easy),CosmoSSS,Windows,x86-64,Assembler,1.0,True,SuperPass,n_a,,,,,,,,,,,,high
5e727b3b33c5d4439bb2decc,https://crackmes.one/crackme/5e727b3b33c5d4439bb2decc,WhatDOyouLove,Terminal_junkie,Windows,x86,C/C++,2.0,True,love / boobes,n_a,,,,,,,,,,,,high
5ab77f5d33c5d40ad448c6e9,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6e9,pythons_fishme1 by python,crackmes.de,Windows,x86,.NET,4.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5f33c5d40ad448c7bc,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7bc,j0shs_crackme1 by j0shbyte,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
6452cd1a33c5d43938912e3b,https://crackmes.one/crackme/6452cd1a33c5d43938912e3b,[EASY] CrackMe,endofmarconia,Windows,x86-64,C/C++,1.8571428571428572,True,kanyewestlover911,n_a,,,,,,,,,,,,high
69917e2d853c2615340abd81,https://crackmes.one/crackme/69917e2d853c2615340abd81,medium http licence crackme,plikan,Windows,x86-64,.NET,2.0,True,HE5HOGOUE-G5IEA5OG-UHEOGO54,n_a,,,,,Crypto / hash algorithm; String / data encryption,,,,,AES; SHA-256,AES,high
692272032d267f28f69b7ff5,https://crackmes.one/crackme/692272032d267f28f69b7ff5,Ez Crackme,plikan,Windows,x86-64,.NET,1.0,True,ar@gerg554y345@htw54,n_a,,,,,,,,,,,,high
6a1896b717539b5175d123cb,https://crackmes.one/crackme/6a1896b717539b5175d123cb,Floating password,mirunaf,Windows,x86-64,C/C++,1.5,False,,patch_or_enable_me,,,,,Anti-disassembly,,,,Malformed PE / bad bytes (UD2),,,high
60318c0333c5d42c3d016b5f,https://crackmes.one/crackme/60318c0333c5d42c3d016b5f,CrackMe3 - Security by obscurity and amateur crypto,dajoh,Windows,x86,C/C++,4.0,True,,n_a,,,,,Anti-debugging; Anti-tamper / integrity; Crypto / hash algorithm; Custom / generic obfuscation; String / data encryption,,,,,CRC32,XOR,medium
5ab77f6533c5d40ad448cb81,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb81,crackme_1 by basilik,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,False,,keygen_algorithmic,,,,,Anti-debugging,Debugger/tool window detection,,,,,,high
5ab77f5e33c5d40ad448c74e,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c74e,keygenme_1 by synapse,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f6233c5d40ad448c9c5,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9c5,just_started by kao,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5ab77f5f33c5d40ad448c7ca,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7ca,flamingpoop by mikkchl,crackmes.de,Windows,x86,.NET,1.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6633c5d40ad448cc56,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc56,root_me_2 by waganono,crackmes.de,Windows,x86,C/C++,3.5,False,,keygen_algorithmic,none,safe,name+serial,False,,,,,,,,high
5ab77f6133c5d40ad448c913,https://crackmes.one/crackme/5ab77f6133c5d40ad448c913,da_keygenme_1 by draww,crackmes.de,Windows,x86,.NET,2.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
6a1bd4b33fba64e45dceac26,https://crackmes.one/crackme/6a1bd4b33fba64e45dceac26,NUCLEAR PROJECT 2,j2cks1337,Windows,x86-64,C/C++,2.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5333c5d40ad448c116,https://crackmes.one/crackme/5ab77f5333c5d40ad448c116,dark_graveyard_crackme_v_7.0 by dark_graveyard,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,none,safe,name+serial,False,Anti-debugging,IsDebuggerPresent,,,,,,high
5ab77f5d33c5d40ad448c6b7,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6b7,keygenme_1_tpodt.tk by mr._exodia,crackmes.de,Windows,x86,C/C++,2.0,False,,patch_or_enable_me,partial,safe,name+serial,False,,,,,,,,high
69cfbdb6110488a320542667,https://crackmes.one/crackme/69cfbdb6110488a320542667,/\ Hydra \/ (MCM 7) /\,CrackNotMe,Windows,x86-64,C/C++,4.333333333333333,False,,keygen_algorithmic,,,,,Anti-debugging; Anti-tamper / integrity; Code virtualization / VM; Control-flow obfuscation; Crypto / hash algorithm; String / data encryption,Anti-attach / thread suspension; PEB BeingDebugged / NtGlobalFlag; Timing (rdtsc/GetTickCount),,State machine / dispatcher,,RC4; SHA-256,RC4; XOR,high
5ab77f5e33c5d40ad448c72a,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c72a,csdrillard039_s_trial_crackme_3 by czdrillard,crackmes.de,Unspecified/other,x86,Unspecified/other,2.5,False,,keygen_algorithmic,partial,safe,name+serial,False,Packer,,UPX,,,,,high
6798f1fa73b486c1ed42a108,https://crackmes.one/crackme/6798f1fa73b486c1ed42a108,Alexander's easy crackme,Alexander_MakesCrackmes,Windows,x86-64,Java,1.5,True,1235secretbig,n_a,,,,,,,,,,,,high
5ab77f5433c5d40ad448c1c8,https://crackmes.one/crackme/5ab77f5433c5d40ad448c1c8,keygenme_1_by_warning by warning,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,partial,quarantined_unsupported,unknown,False,,,,,,,,high
5ab77f5c33c5d40ad448c60a,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c60a,keygenme_3 by qptj,crackmes.de,Windows,x86,Assembler,4.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Crypto / hash algorithm; Encoding (base64/hex); String / data encryption,,,,,Base64; Blowfish; MD5; RSA; SHA-1; TEA / XTEA,Base64; TEA / XTEA,high
5ab77f6533c5d40ad448cb46,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb46,sphynx by plasmator,crackmes.de,Unspecified/other,x86,Unspecified/other,3.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Anti-debugging,Exception-based (SEH/VEH/INT2D); IsDebuggerPresent,,,,,,high
5ab77f6333c5d40ad448ca15,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca15,inlinepatchme_1 by libx,crackmes.de,Unspecified/other,x86,(Visual) Basic,1.0,False,,patch_or_enable_me,,,,,Anti-debugging; Anti-tamper / integrity; Crypto / hash algorithm; Packer,Debugger/tool window detection,UPX,,,CRC32,,high
65c0e7bfeef082e477ff672a,https://crackmes.one/crackme/65c0e7bfeef082e477ff672a,Easy Password Reverse 2,Clyax,Unspecified/other,x86-64,C/C++,2.2857142857142856,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5b1403c633c5d41557b02273,https://crackmes.one/crackme/5b1403c633c5d41557b02273,Sh4ll5,destructeur,Unix/linux etc.,x86-64,C/C++,2.0,False,,patch_or_enable_me,,,,,,,,,,,,medium
5ab77f6533c5d40ad448cb61,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb61,synoks_crackme_1 by synok,crackmes.de,Windows,x86,(Visual) Basic,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5333c5d40ad448c121,https://crackmes.one/crackme/5ab77f5333c5d40ad448c121,cesd_dvl_assessment_4 by zero,crackmes.de,Unix/Linux etc.,x86,C/C++,2.0,False,,not_a_secret_challenge,,,,,,,,,,,,high
5ab77f5c33c5d40ad448c5fa,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c5fa,daxxor___decryptme by daxxor_101,crackmes.de,Windows,x86,C/C++,4.0,False,,patch_or_enable_me,,,,,Anti-debugging; Control-flow obfuscation; String / data encryption,IsDebuggerPresent,,Indirect / computed jumps & calls,,,,high
5ab77f6033c5d40ad448c8ca,https://crackmes.one/crackme/5ab77f6033c5d40ad448c8ca,keygenme_3 by hmx0101,crackmes.de,Windows 2000/XP only,x86,Unspecified/other,4.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5333c5d40ad448c0ed,https://crackmes.one/crackme/5ab77f5333c5d40ad448c0ed,ninja_crackme_by_bart__xtreeme by eod,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Crypto / hash algorithm; Packer,,FSG,,,MD5; RSA,,high
5ab77f5f33c5d40ad448c7b3,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7b3,keygen1_by_djh by djh2oo7,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5833c5d40ad448c3a0,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3a0,newcoma039s_crackme_3 by newcoma,crackmes.de,Unspecified/other,x86,(Visual) Basic,5.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging; Packer,Debugger/tool window detection,FSG,,,,,high
63a85e1f33c5d43ab4ecf0f7,https://crackmes.one/crackme/63a85e1f33c5d43ab4ecf0f7,sew3rr4t,expl0itr,Unix/linux etc.,x86-64,C/C++,4.0,False,,other,,,,,Anti-debugging; Anti-disassembly,INT3 / 0xCC breakpoint scan; ptrace (Linux),,,,,,medium
5ab77f5a33c5d40ad448c512,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c512,cutedevil_first_crackme by cutedevil,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5ff5b67433c5d42c3d0165c2,https://crackmes.one/crackme/5ff5b67433c5d42c3d0165c2,trinity,Slek,Windows,x86-64,Assembler,4.0,True,,n_a,,,,,,,,,,,,medium
5ab77f5e33c5d40ad448c74d,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c74d,keygenme_2 by synapse,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5c5d89ce33c5d43fd9a9387f,https://crackmes.one/crackme/5c5d89ce33c5d43fd9a9387f,bitflip,s4r,Unix/linux etc.,x86,Unspecified/other,5.0,True,It_w4s_h4rD_But_Obviously_you_kn0w_h0w_we1rd_M4ch1n3_R_DESIGNED!,n_a,,,,,Code virtualization / VM; Self-modifying / runtime decrypt,,,,,,,high
5ab77f5533c5d40ad448c209,https://crackmes.one/crackme/5ab77f5533c5d40ad448c209,key_state_0.85_the_riddle by bswap,crackmes.de,Unspecified/other,x86,Unspecified/other,3.0,True,!123swap!123,n_a,,,,,Packer,,FSG,,,,,high
5ab77f6133c5d40ad448c929,https://crackmes.one/crackme/5ab77f6133c5d40ad448c929,crackme5 by arkantos,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5e9885b033c5d47611746305,https://crackmes.one/crackme/5e9885b033c5d47611746305,firewall,BitFriends,Unix/linux etc.,x86-64,C/C++,3.0,False,,not_a_secret_challenge,,,,,Binary hardening (ASLR/PIE/canary),,,,,,,high
5ab77f5833c5d40ad448c3e3,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3e3,de_kryptzo_12 by starzboy,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,,,,,,,,,,,,medium
5ab77f6233c5d40ad448c9cc,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9cc,2ez by magic_raph,crackmes.de,Unspecified/other,x86,(Visual) Basic,6.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5a33c5d40ad448c54d,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c54d,quadratic by josh,crackmes.de,Windows,x86,.NET,2.0,True,axv3%PT8E70ed?,n_a,,,,,Crypto / hash algorithm; String / data encryption,,,,,AES,AES,high
60318a0a33c5d42c3d016b5d,https://crackmes.one/crackme/60318a0a33c5d42c3d016b5d,CrackMe1 - For ultimate beginners,dajoh,Windows,x86,C/C++,1.125,True,easypassword,n_a,,,,,,,,,,,,high
6302929933c5d4425e2ccf9c,https://crackmes.one/crackme/6302929933c5d4425e2ccf9c,Very Easy CrackMe,szlug3ns,Windows,x86-64,C/C++,1.1666666666666667,True,1ecc7dd7b9763028e119e5046268d922,n_a,,,,,,,,,,,,high
5ab77f5633c5d40ad448c2c9,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2c9,my1st_keygenme by bitpatcher,crackmes.de,Windows,x86,Unspecified/other,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5533c5d40ad448c1ee,https://crackmes.one/crackme/5ab77f5533c5d40ad448c1ee,kleygenme_2_n0se by n0ise,crackmes.de,Windows,x86,Borland Delphi,4.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging; Packer,Debugger/tool window detection; IsDebuggerPresent; PEB BeingDebugged / NtGlobalFlag,UPX,,,,,high
629263ed33c5d45b75903b81,https://crackmes.one/crackme/629263ed33c5d45b75903b81,first crackme,heysurfer,Windows,x86-64,C/C++,2.1666666666666665,True,asddassdadsa,n_a,,,,,Anti-debugging,Debugger/tool window detection,,,,,,high
5f600b9933c5d4357b3b01d7,https://crackmes.one/crackme/5f600b9933c5d4357b3b01d7,Teenager OCaml,Towel,Unix/linux etc.,x86-64,Unspecified/other,3.0,True,,n_a,,,,,,,,,,,,medium
5ab77f6333c5d40ad448ca7d,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca7d,crackme1 by mucki,crackmes.de,Windows,x86,C/C++,1.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Code virtualization / VM,PEB BeingDebugged / NtGlobalFlag,,,,,,high
6585c0c235240bf986f10605,https://crackmes.one/crackme/6585c0c235240bf986f10605,lab1,arukin,Windows,x86,Assembler,3.4,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5533c5d40ad448c22a,https://crackmes.one/crackme/5ab77f5533c5d40ad448c22a,kkrs_voltage_keygenme by kkr_we_rule,crackmes.de,Windows,x86,Borland Delphi,4.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
6705325e9b533b4c22bd0f9f,https://crackmes.one/crackme/6705325e9b533b4c22bd0f9f,Beginner Challenge,kropesiunia,Windows,x86-64,C/C++,1.4545454545454546,True,letmein,n_a,,,,,,,,,,,,high
5ab77f5c33c5d40ad448c63d,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c63d,beboss_keygenme_1 by beboss,crackmes.de,Windows,x86,Borland Delphi,2.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
60a20ac633c5d4544d40d6ca,https://crackmes.one/crackme/60a20ac633c5d4544d40d6ca,CrackMe v1,c0d3x94,Windows,x86,.NET,3.4285714285714284,True,Crack:Cracked,n_a,,,,,,,,,,,,high
61e9983133c5d413767ca5ac,https://crackmes.one/crackme/61e9983133c5d413767ca5ac,gugus the first,bueb810,Unix/linux etc.,x86,C/C++,1.8333333333333333,True,gu!gu?s,n_a,,,,,,,,,,,,high
68abbfbf8fac2855fe6fb885,https://crackmes.one/crackme/68abbfbf8fac2855fe6fb885,KeygenMe again!,hacktooth,Windows,x86-64,C/C++,2.5,False,,keygen_algorithmic,,,,,Packer,,UPX,,,,,high
